,O*NET-SOC Code,Title,Element Name,ability_score
7853,41-9022.00,Real Estate Sales Agents,Written Comprehension,0.43207903656933705
7854,41-9031.00,Sales Engineers,Deductive Reasoning,0.79714777588236
7858,41-9031.00,Sales Engineers,Mathematical Reasoning,1.0249679124093594
7859,41-9031.00,Sales Engineers,Memorization,1.6981259036836285
7860,41-9031.00,Sales Engineers,Perceptual Speed,-0.03337697786696023
7861,41-9031.00,Sales Engineers,Problem Sensitivity,0.4942697817899326
7862,41-9031.00,Sales Engineers,Selective Attention,-0.5243633522750724
7864,41-9031.00,Sales Engineers,Speed of Closure,1.2199644675646208
7865,41-9031.00,Sales Engineers,Time Sharing,0.06948825189125575
7867,41-9031.00,Sales Engineers,Written Comprehension,1.0543014491129734
7868,41-9041.00,Telemarketers,Deductive Reasoning,-1.4285784706074962
7872,41-9041.00,Telemarketers,Mathematical Reasoning,-1.4063479219847754
7873,41-9041.00,Telemarketers,Memorization,-1.528192433153456
7874,41-9041.00,Telemarketers,Perceptual Speed,-2.981870837590669
7875,41-9041.00,Telemarketers,Problem Sensitivity,-1.4875016731028823
7876,41-9041.00,Telemarketers,Selective Attention,-0.5975943006349235
7878,41-9041.00,Telemarketers,Speed of Closure,-2.2493898098709377
7879,41-9041.00,Telemarketers,Time Sharing,-1.2158025493657807
7881,41-9041.00,Telemarketers,Written Comprehension,-0.8628162543998518
7882,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Deductive Reasoning,-1.152887035368605
7886,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Mathematical Reasoning,-0.870992408476596
7887,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Memorization,-0.5662167822616644
7888,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Perceptual Speed,-3.1445912492752
7889,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Problem Sensitivity,-1.2884312629526706
7890,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Selective Attention,-1.9550519800653727
7892,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Speed of Closure,-1.957174278860918
7893,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Time Sharing,-0.7789121402971441
7895,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Written Comprehension,-0.9384919532227263
7896,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Deductive Reasoning,0.06436631831146433
7900,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Mathematical Reasoning,0.12477270610983028
7901,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Memorization,0.16389807072287446
7902,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Perceptual Speed,-0.4914240887314701
7903,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Problem Sensitivity,0.11542985862747027
7904,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Selective Attention,-0.7894593853377345
7906,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Speed of Closure,-0.027604048148271273
7907,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Time Sharing,0.8450012669957117
7909,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,Written Comprehension,0.5329799683331701
7910,43-2011.00,"Switchboard Operators, Including Answering Service",Deductive Reasoning,-1.2628194380377569
7914,43-2011.00,"Switchboard Operators, Including Answering Service",Mathematical Reasoning,-1.245939065319488
7915,43-2011.00,"Switchboard Operators, Including Answering Service",Memorization,-0.5662167822616644
7916,43-2011.00,"Switchboard Operators, Including Answering Service",Perceptual Speed,-0.9402720723220818
7917,43-2011.00,"Switchboard Operators, Including Answering Service",Problem Sensitivity,-1.3879664680277763
7918,43-2011.00,"Switchboard Operators, Including Answering Service",Selective Attention,-1.0545554184003973
7920,43-2011.00,"Switchboard Operators, Including Answering Service",Speed of Closure,-0.2853855328014344
7921,43-2011.00,"Switchboard Operators, Including Answering Service",Time Sharing,-0.2715205480371939
7923,43-2011.00,"Switchboard Operators, Including Answering Service",Written Comprehension,-1.0141676520456009
7924,43-2021.00,Telephone Operators,Deductive Reasoning,-1.3423837736712319
7928,43-2021.00,Telephone Operators,Mathematical Reasoning,-1.033668698604521
7929,43-2021.00,Telephone Operators,Memorization,-1.4393946807634443
7930,43-2021.00,Telephone Operators,Perceptual Speed,-1.5173871324298864
7931,43-2021.00,Telephone Operators,Problem Sensitivity,-1.1965526121141108
7932,43-2021.00,Telephone Operators,Selective Attention,-0.0937653759191448
7934,43-2021.00,Telephone Operators,Speed of Closure,-0.8134043301477238
7935,43-2021.00,Telephone Operators,Time Sharing,-1.4839239722102868
7937,43-2021.00,Telephone Operators,Written Comprehension,-0.9384919532227263
7938,43-3011.00,Bill and Account Collectors,Deductive Reasoning,-1.152887035368605
7942,43-3011.00,Bill and Account Collectors,Mathematical Reasoning,-0.04362041093984961
7943,43-3011.00,Bill and Account Collectors,Memorization,-0.702176007587704
7944,43-3011.00,Bill and Account Collectors,Perceptual Speed,-0.4914240887314701
7945,43-3011.00,Bill and Account Collectors,Problem Sensitivity,-1.1008456841572785
7946,43-3011.00,Bill and Account Collectors,Selective Attention,-0.0937653759191448
7948,43-3011.00,Bill and Account Collectors,Speed of Closure,-0.9282145712117378
7949,43-3011.00,Bill and Account Collectors,Time Sharing,-1.0663400410001946
7951,43-3011.00,Bill and Account Collectors,Written Comprehension,0.02322005265130617
7952,43-3021.00,Billing and Posting Clerks,Deductive Reasoning,-0.5831820977792967
7956,43-3021.00,Billing and Posting Clerks,Mathematical Reasoning,0.21100754258778562
7957,43-3021.00,Billing and Posting Clerks,Memorization,0.31189432470622735
7958,43-3021.00,Billing and Posting Clerks,Perceptual Speed,-0.6278488818877812
7959,43-3021.00,Billing and Posting Clerks,Problem Sensitivity,-0.7977737456273082
7960,43-3021.00,Billing and Posting Clerks,Selective Attention,-1.3905634197915164
7962,43-3021.00,Billing and Posting Clerks,Speed of Closure,-0.2853855328014344
7963,43-3021.00,Billing and Posting Clerks,Time Sharing,-1.353767941703245
7965,43-3021.00,Billing and Posting Clerks,Written Comprehension,-0.3572605442081471
7966,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Deductive Reasoning,-0.8832186000917897
7970,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Mathematical Reasoning,1.931941297464218
7971,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Memorization,-0.2776240869941274
7972,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Perceptual Speed,0.12908308115887573
7973,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Problem Sensitivity,-0.7020668176704756
7974,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Selective Attention,-0.3134582209986992
7976,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Speed of Closure,-0.55702186965847
7977,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Time Sharing,-1.4839239722102868
7979,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Written Comprehension,0.3342051327584191
7980,43-3041.00,Gambling Cage Workers,Deductive Reasoning,-0.6858261643598863
7984,43-3041.00,Gambling Cage Workers,Mathematical Reasoning,0.48358199075586844
7985,43-3041.00,Gambling Cage Workers,Memorization,-0.011230829824092433
7986,43-3041.00,Gambling Cage Workers,Perceptual Speed,0.12908308115887573
7987,43-3041.00,Gambling Cage Workers,Problem Sensitivity,-0.4908735299790646
7988,43-3041.00,Gambling Cage Workers,Selective Attention,0.12592746916040956
7990,43-3041.00,Gambling Cage Workers,Speed of Closure,-0.9282145712117378
7991,43-3041.00,Gambling Cage Workers,Time Sharing,-0.10372773204186596
7993,43-3041.00,Gambling Cage Workers,Written Comprehension,-0.8628162543998518
7994,43-3051.00,Payroll and Timekeeping Clerks,Deductive Reasoning,-0.8832186000917897
7998,43-3051.00,Payroll and Timekeeping Clerks,Mathematical Reasoning,1.154163376514514
7999,43-3051.00,Payroll and Timekeeping Clerks,Memorization,-0.8276768309655872
8000,43-3051.00,Payroll and Timekeeping Clerks,Perceptual Speed,-0.1958370368927962
8001,43-3051.00,Payroll and Timekeeping Clerks,Problem Sensitivity,-0.6854510315668588
8002,43-3051.00,Payroll and Timekeeping Clerks,Selective Attention,-0.3134582209986992
8004,43-3051.00,Payroll and Timekeeping Clerks,Speed of Closure,-0.9282145712117378
8005,43-3051.00,Payroll and Timekeeping Clerks,Time Sharing,-1.353767941703245
8007,43-3051.00,Payroll and Timekeeping Clerks,Written Comprehension,0.3342051327584191
8008,43-3061.00,Procurement Clerks,Deductive Reasoning,-0.48843372862798334
8012,43-3061.00,Procurement Clerks,Mathematical Reasoning,0.46804765937354564
8013,43-3061.00,Procurement Clerks,Memorization,-1.0644708373389515
8014,43-3061.00,Procurement Clerks,Perceptual Speed,-0.9402720723220818
8015,43-3061.00,Procurement Clerks,Problem Sensitivity,-0.5904087350541709
8016,43-3061.00,Procurement Clerks,Selective Attention,-1.4031347325932915
8018,43-3061.00,Procurement Clerks,Speed of Closure,-0.9282145712117378
8019,43-3061.00,Procurement Clerks,Time Sharing,-0.9416071784309465
8021,43-3061.00,Procurement Clerks,Written Comprehension,0.43207903656933705
8022,43-3071.00,Tellers,Deductive Reasoning,-0.6858261643598863
8026,43-3071.00,Tellers,Mathematical Reasoning,0.5583590517577315
8027,43-3071.00,Tellers,Memorization,-0.702176007587704
8028,43-3071.00,Tellers,Perceptual Speed,0.10981698441542742
8029,43-3071.00,Tellers,Problem Sensitivity,-0.36576330693327186
8030,43-3071.00,Tellers,Selective Attention,0.36392805132992756
8032,43-3071.00,Tellers,Speed of Closure,-0.3031666786265999
8033,43-3071.00,Tellers,Time Sharing,0.8450012669957117
8035,43-3071.00,Tellers,Written Comprehension,-0.698852240283623
8036,43-4011.00,Brokerage Clerks,Deductive Reasoning,-0.16767102056364075
8040,43-4011.00,Brokerage Clerks,Mathematical Reasoning,0.5583590517577315
8041,43-4011.00,Brokerage Clerks,Memorization,0.015901816739521613
8042,43-4011.00,Brokerage Clerks,Perceptual Speed,-0.34363056281213333
8043,43-4011.00,Brokerage Clerks,Problem Sensitivity,-0.6899439401292767
8044,43-4011.00,Brokerage Clerks,Selective Attention,0.12592746916040956
8046,43-4011.00,Brokerage Clerks,Speed of Closure,0.1142840799591424
8047,43-4011.00,Brokerage Clerks,Time Sharing,0.44807960562861276
8049,43-4011.00,Brokerage Clerks,Written Comprehension,0.12569756147394873
8050,43-4021.00,Correspondence Clerks,Deductive Reasoning,-0.7845223822258379
8054,43-4021.00,Correspondence Clerks,Mathematical Reasoning,-0.04362041093984961
8055,43-4021.00,Correspondence Clerks,Memorization,-0.8276768309655872
8056,43-4021.00,Correspondence Clerks,Perceptual Speed,-1.1702502541695525
8057,43-4021.00,Correspondence Clerks,Problem Sensitivity,-0.7977737456273082
8058,43-4021.00,Correspondence Clerks,Selective Attention,-0.0937653759191448
8060,43-4021.00,Correspondence Clerks,Speed of Closure,0.25617220806655566
8061,43-4021.00,Correspondence Clerks,Time Sharing,-1.3591911096410387
8063,43-4021.00,Correspondence Clerks,Written Comprehension,0.5329799683331701
8064,43-4031.00,"Court, Municipal, and License Clerks",Deductive Reasoning,-0.5831820977792967
8068,43-4031.00,"Court, Municipal, and License Clerks",Mathematical Reasoning,-0.42097923104086593
8069,43-4031.00,"Court, Municipal, and License Clerks",Memorization,0.16389807072287446
8070,43-4031.00,"Court, Municipal, and License Clerks",Perceptual Speed,-1.2806397814563388
8071,43-4031.00,"Court, Municipal, and License Clerks",Problem Sensitivity,-0.90560355112534
8072,43-4031.00,"Court, Municipal, and License Clerks",Selective Attention,-1.4031347325932915
8074,43-4031.00,"Court, Municipal, and License Clerks",Speed of Closure,-0.2853855328014344
8075,43-4031.00,"Court, Municipal, and License Clerks",Time Sharing,-0.42640622434057374
8077,43-4031.00,"Court, Municipal, and License Clerks",Written Comprehension,-0.16702024577842067
8078,43-4041.00,"Credit Authorizers, Checkers, and Clerks",Deductive Reasoning,-0.6858261643598863
8082,43-4041.00,"Credit Authorizers, Checkers, and Clerks",Mathematical Reasoning,-0.11945882377528783
8083,43-4041.00,"Credit Authorizers, Checkers, and Clerks",Memorization,-0.5662167822616644
8084,43-4041.00,"Credit Authorizers, Checkers, and Clerks",Perceptual Speed,-1.2806397814563388
8085,43-4041.00,"Credit Authorizers, Checkers, and Clerks",Problem Sensitivity,-0.7020668176704756
8086,43-4041.00,"Credit Authorizers, Checkers, and Clerks",Selective Attention,-1.588897238266114
8088,43-4041.00,"Credit Authorizers, Checkers, and Clerks",Speed of Closure,-0.3031666786265999
8089,43-4041.00,"Credit Authorizers, Checkers, and Clerks",Time Sharing,-1.2127655753206166
8091,43-4041.00,"Credit Authorizers, Checkers, and Clerks",Written Comprehension,-0.2553085610717744
8092,43-4051.00,Customer Service Representatives,Deductive Reasoning,-0.6858261643598863
8096,43-4051.00,Customer Service Representatives,Mathematical Reasoning,-0.29313457836026097
8097,43-4051.00,Customer Service Representatives,Memorization,-0.30475673355774147
8098,43-4051.00,Customer Service Representatives,Perceptual Speed,-1.012129406121971
8099,43-4051.00,Customer Service Representatives,Problem Sensitivity,-0.14111787881237325
8100,43-4051.00,Customer Service Representatives,Selective Attention,-0.5243633522750724
8102,43-4051.00,Customer Service Representatives,Speed of Closure,-0.5646488078423607
8103,43-4051.00,Customer Service Representatives,Time Sharing,-1.0663400410001946
8105,43-4051.00,Customer Service Representatives,Written Comprehension,-0.6135909529431843
8106,43-4061.00,"Eligibility Interviewers, Government Programs",Deductive Reasoning,0.18345975453637947
8110,43-4061.00,"Eligibility Interviewers, Government Programs",Mathematical Reasoning,-0.04362041093984961
8111,43-4061.00,"Eligibility Interviewers, Government Programs",Memorization,-0.8276768309655872
8112,43-4061.00,"Eligibility Interviewers, Government Programs",Perceptual Speed,-1.2733065149030893
8113,43-4061.00,"Eligibility Interviewers, Government Programs",Problem Sensitivity,-0.45631269488354237
8114,43-4061.00,"Eligibility Interviewers, Government Programs",Selective Attention,-0.5243633522750724
8116,43-4061.00,"Eligibility Interviewers, Government Programs",Speed of Closure,-0.9282145712117378
8117,43-4061.00,"Eligibility Interviewers, Government Programs",Time Sharing,-1.0663400410001946
8119,43-4061.00,"Eligibility Interviewers, Government Programs",Written Comprehension,0.3342051327584191
8120,43-4071.00,File Clerks,Deductive Reasoning,-0.8832186000917897
8124,43-4071.00,File Clerks,Mathematical Reasoning,-0.6153031031153857
8125,43-4071.00,File Clerks,Memorization,-0.2776240869941274
8126,43-4071.00,File Clerks,Perceptual Speed,0.753929462027476
8127,43-4071.00,File Clerks,Problem Sensitivity,-1.1008456841572785
8128,43-4071.00,File Clerks,Selective Attention,0.6019286334994455
8130,43-4071.00,File Clerks,Speed of Closure,-0.44983856677834677
8131,43-4071.00,File Clerks,Time Sharing,-0.9168775326346085
8133,43-4071.00,File Clerks,Written Comprehension,-0.12825747115914818
8134,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Deductive Reasoning,-0.9743228011988218
8138,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Mathematical Reasoning,-0.3727359658783736
8139,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Memorization,-0.30475673355774147
8140,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Perceptual Speed,-1.2806397814563388
8141,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Problem Sensitivity,-0.901456250913877
8142,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Selective Attention,-0.5243633522750724
8144,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Speed of Closure,-0.8134043301477238
8145,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Time Sharing,-0.9077123788197378
8147,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Written Comprehension,-0.8628162543998518
